step,id,x,y,gx,gy,priority,battery,blocked,charging
364,22,1,18,6,9,1,64,352,0
364,23,0,18,1,18,2,-264,357,1
364,24,1,19,1,18,0,-264,357,1
364,25,17,1,18,1,2,-264,355,1
364,26,2,18,1,18,2,-264,354,1
364,27,-1,-1,-1,-1,0,86,0,0
364,28,-1,-1,-1,-1,2,98,0,0
364,29,-1,-1,-1,-1,0,79,1,0
365,0,-1,-1,-1,-1,0,87,1,0
365,1,3,1,1,1,2,-265,353,1
365,2,0,1,1,1,1,-265,355,1
365,3,18,2,18,1,2,-265,355,1
365,4,-1,-1,-1,-1,0,84,0,0
365,5,19,1,18,1,2,-265,357,1
365,6,1,2,1,1,0,-265,355,1
365,7,-1,-1,-1,-1,0,89,0,0
365,8,-1,-1,-1,-1,1,77,1,0
365,9,-1,-1,-1,-1,1,82,1,0
365,10,-1,-1,-1,-1,0,90,0,0
365,11,1,1,15,13,2,63,352,0
365,12,1,17,1,18,2,-265,357,1
365,13,1,0,1,1,2,-265,356,1
365,14,5,1,1,1,0,-265,342,1
365,15,18,19,10,4,0,67,2,0
365,16,18,0,18,1,2,-265,357,1
365,17,-1,-1,-1,-1,1,93,0,0
365,18,4,1,1,1,2,-265,352,1
365,19,18,1,1,13,1,63,354,0
365,20,2,17,1,18,0,-265,343,1
365,21,2,1,1,1,2,-265,358,1
365,22,1,18,6,9,1,63,353,0
365,23,0,18,1,18,2,-265,358,1
365,24,1,19,1,18,0,-265,358,1
365,25,17,1,18,1,2,-265,356,1
365,26,2,18,1,18,2,-265,355,1
365,27,-1,-1,-1,-1,0,86,0,0
365,28,-1,-1,-1,-1,2,98,0,0
365,29,-1,-1,-1,-1,0,79,1,0
366,0,-1,-1,-1,-1,0,87,1,0
366,1,3,1,1,1,2,-266,354,1
366,2,0,1,1,1,1,-266,356,1
366,3,18,2,18,1,2,-266,356,1
366,4,-1,-1,-1,-1,0,84,0,0
366,5,19,1,18,1,2,-266,358,1
366,6,1,2,1,1,0,-266,356,1
366,7,-1,-1,-1,-1,0,89,0,0
366,8,-1,-1,-1,-1,1,77,1,0
366,9,-1,-1,-1,-1,1,82,1,0
366,10,-1,-1,-1,-1,0,90,0,0
366,11,1,1,15,13,2,62,353,0
366,12,1,17,1,18,2,-266,358,1
366,13,1,0,1,1,2,-266,357,1
366,14,5,1,1,1,0,-266,343,1
366,15,18,18,10,4,0,66,2,0
366,16,18,0,18,1,2,-266,358,1
366,17,-1,-1,-1,-1,1,93,0,0
366,18,4,1,1,1,2,-266,353,1
366,19,18,1,1,13,1,62,355,0
366,20,2,17,1,18,0,-266,344,1
366,21,2,1,1,1,2,-266,359,1
366,22,1,18,6,9,1,62,354,0
366,23,0,18,1,18,2,-266,359,1
366,24,1,19,1,18,0,-266,359,1
366,25,17,1,18,1,2,-266,357,1
366,26,2,18,1,18,2,-266,356,1
366,27,-1,-1,-1,-1,0,86,0,0
366,28,-1,-1,-1,-1,2,98,0,0
366,29,-1,-1,-1,-1,0,79,1,0
367,0,-1,-1,-1,-1,0,87,1,0
367,1,3,1,1,1,2,-267,355,1
367,2,0,1,1,1,1,-267,357,1
367,3,18,2,18,1,2,-267,357,1
367,4,-1,-1,-1,-1,0,84,0,0
367,5,19,1,18,1,2,-267,359,1
367,6,1,2,1,1,0,-267,357,1
367,7,-1,-1,-1,-1,0,89,0,0
367,8,-1,-1,-1,-1,1,77,1,0
367,9,-1,-1,-1,-1,1,82,1,0
367,10,-1,-1,-1,-1,0,90,0,0
367,11,1,1,15,13,2,61,354,0
367,12,1,17,1,18,2,-267,359,1
367,13,1,0,1,1,2,-267,358,1
367,14,5,1,1,1,0,-267,344,1
367,15,18,19,10,4,0,65,2,0
367,16,18,0,18,1,2,-267,359,1
367,17,-1,-1,-1,-1,1,93,0,0
367,18,4,1,1,1,2,-267,354,1
367,19,18,1,1,13,1,61,356,0
367,20,2,17,1,18,0,-267,345,1
367,21,2,1,1,1,2,-267,360,1
367,22,1,18,6,9,1,61,355,0
367,23,0,18,1,18,2,-267,360,1
367,24,1,19,1,18,0,-267,360,1
367,25,17,1,18,1,2,-267,358,1
367,26,2,18,1,18,2,-267,357,1
367,27,-1,-1,-1,-1,0,86,0,0
367,28,-1,-1,-1,-1,2,98,0,0
367,29,-1,-1,-1,-1,0,79,1,0
368,0,-1,-1,-1,-1,0,87,1,0
368,1,3,1,1,1,2,-268,356,1
368,2,0,1,1,1,1,-268,358,1
368,3,18,2,18,1,2,-268,358,1
368,4,-1,-1,-1,-1,0,84,0,0
368,5,19,1,18,1,2,-268,360,1
368,6,1,2,1,1,0,-268,358,1
368,7,-1,-1,-1,-1,0,89,0,0
368,8,-1,-1,-1,-1,1,77,1,0
368,9,-1,-1,-1,-1,1,82,1,0
368,10,-1,-1,-1,-1,0,90,0,0
368,11,1,1,15,13,2,60,355,0
368,12,1,17,1,18,2,-268,360,1
368,13,1,0,1,1,2,-268,359,1
368,14,5,1,1,1,0,-268,345,1
368,15,18,18,10,4,0,64,2,0
368,16,18,0,18,1,2,-268,360,1
368,17,-1,-1,-1,-1,1,93,0,0
368,18,4,1,1,1,2,-268,355,1
368,19,18,1,1,13,1,60,357,0
368,20,2,17,1,18,0,-268,346,1
368,21,2,1,1,1,2,-268,361,1
368,22,1,18,6,9,1,60,356,0
368,23,0,18,1,18,2,-268,361,1
368,24,1,19,1,18,0,-268,361,1
368,25,17,1,18,1,2,-268,359,1
368,26,2,18,1,18,2,-268,358,1
368,27,-1,-1,-1,-1,0,86,0,0
368,28,-1,-1,-1,-1,2,98,0,0
368,29,-1,-1,-1,-1,0,79,1,0
369,0,-1,-1,-1,-1,0,87,1,0
369,1,3,1,1,1,2,-269,357,1
369,2,0,1,1,1,1,-269,359,1
369,3,18,2,18,1,2,-269,359,1
369,4,-1,-1,-1,-1,0,84,0,0
369,5,19,1,18,1,2,-269,361,1
369,6,1,2,1,1,0,-269,359,1
369,7,-1,-1,-1,-1,0,89,0,0
369,8,-1,-1,-1,-1,1,77,1,0
369,9,-1,-1,-1,-1,1,82,1,0
369,10,-1,-1,-1,-1,0,90,0,0
369,11,1,1,15,13,2,59,356,0
369,12,1,17,1,18,2,-269,361,1
369,13,1,0,1,1,2,-269,360,1
369,14,5,1,1,1,0,-269,346,1
369,15,18,19,10,4,0,63,2,0
369,16,18,0,18,1,2,-269,361,1
369,17,-1,-1,-1,-1,1,93,0,0
369,18,4,1,1,1,2,-269,356,1
369,19,18,1,1,13,1,59,358,0
369,20,2,17,1,18,0,-269,347,1
369,21,2,1,1,1,2,-269,362,1
369,22,1,18,6,9,1,59,357,0
369,23,0,18,1,18,2,-269,362,1
369,24,1,19,1,18,0,-269,362,1
369,25,17,1,18,1,2,-269,360,1
369,26,2,18,1,18,2,-269,359,1
369,27,-1,-1,-1,-1,0,86,0,0
369,28,-1,-1,-1,-1,2,98,0,0
369,29,-1,-1,-1,-1,0,79,1,0
370,0,-1,-1,-1,-1,0,87,1,0
370,1,3,1,1,1,2,-270,358,1
370,2,0,1,1,1,1,-270,360,1
370,3,18,2,18,1,2,-270,360,1
370,4,-1,-1,-1,-1,0,84,0,0
370,5,19,1,18,1,2,-270,362,1
370,6,1,2,1,1,0,-270,360,1
370,7,-1,-1,-1,-1,0,89,0,0
370,8,-1,-1,-1,-1,1,77,1,0
370,9,-1,-1,-1,-1,1,82,1,0
370,10,-1,-1,-1,-1,0,90,0,0
370,11,1,1,15,13,2,58,357,0
370,12,1,17,1,18,2,-270,362,1
370,13,1,0,1,1,2,-270,361,1
370,14,5,1,1,1,0,-270,347,1
370,15,18,18,10,4,0,62,2,0
370,16,18,0,18,1,2,-270,362,1
370,17,-1,-1,-1,-1,1,93,0,0
370,18,4,1,1,1,2,-270,357,1
370,19,18,1,1,13,1,58,359,0
370,20,2,17,1,18,0,-270,348,1
370,21,2,1,1,1,2,-270,363,1
370,22,1,18,6,9,1,58,358,0
370,23,0,18,1,18,2,-270,363,1
370,24,1,19,1,18,0,-270,363,1
370,25,17,1,18,1,2,-270,361,1
370,26,2,18,1,18,2,-270,360,1
370,27,-1,-1,-1,-1,0,86,0,0
370,28,-1,-1,-1,-1,2,98,0,0
370,29,-1,-1,-1,-1,0,79,1,0
371,0,-1,-1,-1,-1,0,87,1,0
371,1,3,1,1,1,2,-271,359,1
371,2,0,1,1,1,1,-271,361,1
371,3,18,2,18,1,2,-271,361,1
371,4,-1,-1,-1,-1,0,84,0,0
371,5,19,1,18,1,2,-271,363,1
371,6,1,2,1,1,0,-271,361,1
371,7,-1,-1,-1,-1,0,89,0,0
371,8,-1,-1,-1,-1,1,77,1,0
371,9,-1,-1,-1,-1,1,82,1,0
371,10,-1,-1,-1,-1,0,90,0,0
371,11,1,1,15,13,2,57,358,0
371,12,1,17,1,18,2,-271,363,1
371,13,1,0,1,1,2,-271,362,1
371,14,5,1,1,1,0,-271,348,1
371,15,18,19,10,4,0,61,2,0
371,16,18,0,18,1,2,-271,363,1
371,17,-1,-1,-1,-1,1,93,0,0
371,18,4,1,1,1,2,-271,358,1
371,19,18,1,1,13,1,57,360,0
371,20,2,17,1,18,0,-271,349,1
371,21,2,1,1,1,2,-271,364,1
371,22,1,18,6,9,1,57,359,0
371,23,0,18,1,18,2,-271,364,1
371,24,1,19,1,18,0,-271,364,1
371,25,17,1,18,1,2,-271,362,1
371,26,2,18,1,18,2,-271,361,1
371,27,-1,-1,-1,-1,0,86,0,0
371,28,-1,-1,-1,-1,2,98,0,0
371,29,-1,-1,-1,-1,0,79,1,0
372,0,-1,-1,-1,-1,0,87,1,0
372,1,3,1,1,1,2,-272,360,1
372,2,0,1,1,1,1,-272,362,1
372,3,18,2,18,1,2,-272,362,1
372,4,-1,-1,-1,-1,0,84,0,0
372,5,19,1,18,1,2,-272,364,1
372,6,1,2,1,1,0,-272,362,1
372,7,-1,-1,-1,-1,0,89,0,0
372,8,-1,-1,-1,-1,1,77,1,0
372,9,-1,-1,-1,-1,1,82,1,0
372,10,-1,-1,-1,-1,0,90,0,0
372,11,1,1,15,13,2,56,359,0
372,12,1,17,1,18,2,-272,364,1
372,13,1,0,1,1,2,-272,363,1
372,14,5,1,1,1,0,-272,349,1
372,15,18,18,10,4,0,60,2,0
372,16,18,0,18,1,2,-272,364,1
372,17,-1,-1,-1,-1,1,93,0,0
372,18,4,1,1,1,2,-272,359,1
372,19,18,1,1,13,1,56,361,0
372,20,2,17,1,18,0,-272,350,1
372,21,2,1,1,1,2,-272,365,1
372,22,1,18,6,9,1,56,360,0
372,23,0,18,1,18,2,-272,365,1
372,24,1,19,1,18,0,-272,365,1
372,25,17,1,18,1,2,-272,363,1
372,26,2,18,1,18,2,-272,362,1
372,27,-1,-1,-1,-1,0,86,0,0
372,28,-1,-1,-1,-1,2,98,0,0
372,29,-1,-1,-1,-1,0,79,1,0
373,0,-1,-1,-1,-1,0,87,1,0
373,1,3,1,1,1,2,-273,361,1
373,2,0,1,1,1,1,-273,363,1
373,3,18,2,18,1,2,-273,363,1
373,4,-1,-1,-1,-1,0,84,0,0
373,5,19,1,18,1,2,-273,365,1
373,6,1,2,1,1,0,-273,363,1
373,7,-1,-1,-1,-1,0,89,0,0
373,8,-1,-1,-1,-1,1,77,1,0
373,9,-1,-1,-1,-1,1,82,1,0
373,10,-1,-1,-1,-1,0,90,0,0
373,11,1,1,15,13,2,55,360,0
373,12,1,17,1,18,2,-273,365,1
373,13,1,0,1,1,2,-273,364,1
373,14,5,1,1,1,0,-273,350,1
373,15,18,19,10,4,0,59,2,0
373,16,18,0,18,1,2,-273,365,1
373,17,-1,-1,-1,-1,1,93,0,0
373,18,4,1,1,1,2,-273,360,1
373,19,18,1,1,13,1,55,362,0
373,20,2,17,1,18,0,-273,351,1
373,21,2,1,1,1,2,-273,366,1
373,22,1,18,6,9,1,55,361,0
373,23,0,18,1,18,2,-273,366,1
373,24,1,19,1,18,0,-273,366,1
373,25,17,1,18,1,2,-273,364,1
373,26,2,18,1,18,2,-273,363,1
373,27,-1,-1,-1,-1,0,86,0,0
373,28,-1,-1,-1,-1,2,98,0,0
373,29,-1,-1,-1,-1,0,79,1,0
374,0,-1,-1,-1,-1,0,87,1,0
374,1,3,1,1,1,2,-274,362,1
374,2,0,1,1,1,1,-274,364,1
374,3,18,2,18,1,2,-274,364,1
374,4,-1,-1,-1,-1,0,84,0,0
374,5,19,1,18,1,2,-274,366,1
374,6,1,2,1,1,0,-274,364,1
374,7,-1,-1,-1,-1,0,89,0,0
374,8,-1,-1,-1,-1,1,77,1,0
374,9,-1,-1,-1,-1,1,82,1,0
374,10,-1,-1,-1,-1,0,90,0,0
374,11,1,1,15,13,2,54,361,0
374,12,1,17,1,18,2,-274,366,1
374,13,1,0,1,1,2,-274,365,1
374,14,5,1,1,1,0,-274,351,1
374,15,18,18,10,4,0,58,2,0
374,16,18,0,18,1,2,-274,366,1
374,17,-1,-1,-1,-1,1,93,0,0
374,18,4,1,1,1,2,-274,361,1
374,19,18,1,1,13,1,54,363,0
374,20,2,17,1,18,0,-274,352,1
374,21,2,1,1,1,2,-274,367,1
374,22,1,18,6,9,1,54,362,0
374,23,0,18,1,18,2,-274,367,1
374,24,1,19,1,18,0,-274,367,1
374,25,17,1,18,1,2,-274,365,1
374,26,2,18,1,18,2,-274,364,1
374,27,-1,-1,-1,-1,0,86,0,0
374,28,-1,-1,-1,-1,2,98,0,0
374,29,-1,-1,-1,-1,0,79,1,0
375,0,-1,-1,-1,-1,0,87,1,0
375,1,3,1,1,1,2,-275,363,1
375,2,0,1,1,1,1,-275,365,1
375,3,18,2,18,1,2,-275,365,1
375,4,-1,-1,-1,-1,0,84,0,0
375,5,19,1,18,1,2,-275,367,1
375,6,1,2,1,1,0,-275,365,1
375,7,-1,-1,-1,-1,0,89,0,0
375,8,-1,-1,-1,-1,1,77,1,0
375,9,-1,-1,-1,-1,1,82,1,0
375,10,-1,-1,-1,-1,0,90,0,0
375,11,1,1,15,13,2,53,362,0
375,12,1,17,1,18,2,-275,367,1
375,13,1,0,1,1,2,-275,366,1
375,14,5,1,1,1,0,-275,352,1
375,15,18,19,10,4,0,57,2,0
375,16,18,0,18,1,2,-275,367,1
375,17,-1,-1,-1,-1,1,93,0,0
375,18,4,1,1,1,2,-275,362,1
375,19,18,1,1,13,1,53,364,0
375,20,2,17,1,18,0,-275,353,1
375,21,2,1,1,1,2,-275,368,1
375,22,1,18,6,9,1,53,363,0
375,23,0,18,1,18,2,-275,368,1
375,24,1,19,1,18,0,-275,368,1
375,25,17,1,18,1,2,-275,366,1
375,26,2,18,1,18,2,-275,365,1
375,27,-1,-1,-1,-1,0,86,0,0
375,28,-1,-1,-1,-1,2,98,0,0
375,29,-1,-1,-1,-1,0,79,1,0
376,0,-1,-1,-1,-1,0,87,1,0
376,1,3,1,1,1,2,-276,364,1
376,2,0,1,1,1,1,-276,366,1
376,3,18,2,18,1,2,-276,366,1
376,4,-1,-1,-1,-1,0,84,0,0
376,5,19,1,18,1,2,-276,368,1
376,6,1,2,1,1,0,-276,366,1
376,7,-1,-1,-1,-1,0,89,0,0
376,8,-1,-1,-1,-1,1,77,1,0
376,9,-1,-1,-1,-1,1,82,1,0
376,10,-1,-1,-1,-1,0,90,0,0
376,11,1,1,15,13,2,52,363,0
376,12,1,17,1,18,2,-276,368,1
376,13,1,0,1,1,2,-276,367,1
376,14,5,1,1,1,0,-276,353,1
376,15,18,18,10,4,0,56,2,0
376,16,18,0,18,1,2,-276,368,1
376,17,-1,-1,-1,-1,1,93,0,0
376,18,4,1,1,1,2,-276,363,1
376,19,18,1,1,13,1,52,365,0
376,20,2,17,1,18,0,-276,354,1
376,21,2,1,1,1,2,-276,369,1
376,22,1,18,6,9,1,52,364,0
376,23,0,18,1,18,2,-276,369,1
376,24,1,19,1,18,0,-276,369,1
376,25,17,1,18,1,2,-276,367,1
376,26,2,18,1,18,2,-276,366,1
376,27,-1,-1,-1,-1,0,86,0,0
376,28,-1,-1,-1,-1,2,98,0,0
376,29,-1,-1,-1,-1,0,79,1,0
377,0,-1,-1,-1,-1,0,87,1,0
377,1,3,1,1,1,2,-277,365,1
377,2,0,1,1,1,1,-277,367,1
377,3,18,2,18,1,2,-277,367,1
377,4,-1,-1,-1,-1,0,84,0,0
377,5,19,1,18,1,2,-277,369,1
377,6,1,2,1,1,0,-277,367,1
377,7,-1,-1,-1,-1,0,89,0,0
377,8,-1,-1,-1,-1,1,77,1,0
377,9,-1,-1,-1,-1,1,82,1,0
377,10,-1,-1,-1,-1,0,90,0,0
377,11,1,1,15,13,2,51,364,0
377,12,1,17,1,18,2,-277,369,1
377,13,1,0,1,1,2,-277,368,1
377,14,5,1,1,1,0,-277,354,1
377,15,18,19,10,4,0,55,2,0
377,16,18,0,18,1,2,-277,369,1
377,17,-1,-1,-1,-1,1,93,0,0
377,18,4,1,1,1,2,-277,364,1
377,19,18,1,1,13,1,51,366,0
377,20,2,17,1,18,0,-277,355,1
377,21,2,1,1,1,2,-277,370,1
377,22,1,18,6,9,1,51,365,0
377,23,0,18,1,18,2,-277,370,1
377,24,1,19,1,18,0,-277,370,1
377,25,17,1,18,1,2,-277,368,1
377,26,2,18,1,18,2,-277,367,1
377,27,-1,-1,-1,-1,0,86,0,0
377,28,-1,-1,-1,-1,2,98,0,0
377,29,-1,-1,-1,-1,0,79,1,0
378,0,-1,-1,-1,-1,0,87,1,0
378,1,3,1,1,1,2,-278,366,1
378,2,0,1,1,1,1,-278,368,1
378,3,18,2,18,1,2,-278,368,1
378,4,-1,-1,-1,-1,0,84,0,0
378,5,19,1,18,1,2,-278,370,1
378,6,1,2,1,1,0,-278,368,1
378,7,-1,-1,-1,-1,0,89,0,0
378,8,-1,-1,-1,-1,1,77,1,0
378,9,-1,-1,-1,-1,1,82,1,0
378,10,-1,-1,-1,-1,0,90,0,0
378,11,1,1,15,13,2,50,365,0
378,12,1,17,1,18,2,-278,370,1
378,13,1,0,1,1,2,-278,369,1
378,14,5,1,1,1,0,-278,355,1
378,15,18,18,10,4,0,54,2,0
378,16,18,0,18,1,2,-278,370,1
378,17,-1,-1,-1,-1,1,93,0,0
378,18,4,1,1,1,2,-278,365,1
378,19,18,1,1,13,1,50,367,0
378,20,2,17,1,18,0,-278,356,1
378,21,2,1,1,1,2,-278,371,1
378,22,1,18,6,9,1,50,366,0
378,23,0,18,1,18,2,-278,371,1
378,24,1,19,1,18,0,-278,371,1
378,25,17,1,18,1,2,-278,369,1
378,26,2,18,1,18,2,-278,368,1
378,27,-1,-1,-1,-1,0,86,0,0
378,28,-1,-1,-1,-1,2,98,0,0
378,29,-1,-1,-1,-1,0,79,1,0
379,0,-1,-1,-1,-1,0,87,1,0
379,1,3,1,1,1,2,-279,367,1
379,2,0,1,1,1,1,-279,369,1
379,3,18,2,18,1,2,-279,369,1
379,4,-1,-1,-1,-1,0,84,0,0
379,5,19,1,18,1,2,-279,371,1
379,6,1,2,1,1,0,-279,369,1
379,7,-1,-1,-1,-1,0,89,0,0
379,8,-1,-1,-1,-1,1,77,1,0
379,9,-1,-1,-1,-1,1,82,1,0
379,10,-1,-1,-1,-1,0,90,0,0
379,11,1,1,15,13,2,49,366,0
379,12,1,17,1,18,2,-279,371,1
379,13,1,0,1,1,2,-279,370,1
379,14,5,1,1,1,0,-279,356,1
379,15,18,19,10,4,0,53,2,0
379,16,18,0,18,1,2,-279,371,1
379,17,-1,-1,-1,-1,1,93,0,0
379,18,4,1,1,1,2,-279,366,1
379,19,18,1,1,13,1,49,368,0
379,20,2,17,1,18,0,-279,357,1
379,21,2,1,1,1,2,-279,372,1
379,22,1,18,6,9,1,49,367,0
379,23,0,18,1,18,2,-279,372,1
379,24,1,19,1,18,0,-279,372,1
379,25,17,1,18,1,2,-279,370,1
379,26,2,18,1,18,2,-279,369,1
379,27,-1,-1,-1,-1,0,86,0,0
379,28,-1,-1,-1,-1,2,98,0,0
379,29,-1,-1,-1,-1,0,79,1,0
380,0,-1,-1,-1,-1,0,87,1,0
380,1,3,1,1,1,2,-280,368,1
380,2,0,1,1,1,1,-280,370,1
380,3,18,2,18,1,2,-280,370,1
380,4,-1,-1,-1,-1,0,84,0,0
380,5,19,1,18,1,2,-280,372,1
380,6,1,2,1,1,0,-280,370,1
380,7,-1,-1,-1,-1,0,89,0,0
380,8,-1,-1,-1,-1,1,77,1,0
380,9,-1,-1,-1,-1,1,82,1,0
380,10,-1,-1,-1,-1,0,90,0,0
380,11,1,1,15,13,2,48,367,0
380,12,1,17,1,18,2,-280,372,1
380,13,1,0,1,1,2,-280,371,1
380,14,5,1,1,1,0,-280,357,1
380,15,18,18,10,4,0,52,2,0
380,16,18,0,18,1,2,-280,372,1
380,17,-1,-1,-1,-1,1,93,0,0
380,18,4,1,1,1,2,-280,367,1
380,19,18,1,1,13,1,48,369,0
380,20,2,17,1,18,0,-280,358,1
380,21,2,1,1,1,2,-280,373,1
380,22,1,18,6,9,1,48,368,0
380,23,0,18,1,18,2,-280,373,1
380,24,1,19,1,18,0,-280,373,1
380,25,17,1,18,1,2,-280,371,1
380,26,2,18,1,18,2,-280,370,1
380,27,-1,-1,-1,-1,0,86,0,0
380,28,-1,-1,-1,-1,2,98,0,0
380,29,-1,-1,-1,-1,0,79,1,0
381,0,-1,-1,-1,-1,0,87,1,0
381,1,3,1,1,1,2,-281,369,1
381,2,0,1,1,1,1,-281,371,1
381,3,18,2,18,1,2,-281,371,1
381,4,-1,-1,-1,-1,0,84,0,0
381,5,19,1,18,1,2,-281,373,1
381,6,1,2,1,1,0,-281,371,1
381,7,-1,-1,-1,-1,0,89,0,0
381,8,-1,-1,-1,-1,1,77,1,0
381,9,-1,-1,-1,-1,1,82,1,0
381,10,-1,-1,-1,-1,0,90,0,0
381,11,1,1,15,13,2,47,368,0
381,12,1,17,1,18,2,-281,373,1
381,13,1,0,1,1,2,-281,372,1
381,14,5,1,1,1,0,-281,358,1
381,15,18,19,10,4,0,51,2,0
381,16,18,0,18,1,2,-281,373,1
381,17,-1,-1,-1,-1,1,93,0,0
381,18,4,1,1,1,2,-281,368,1
381,19,18,1,1,13,1,47,370,0
381,20,2,17,1,18,0,-281,359,1
381,21,2,1,1,1,2,-281,374,1
381,22,1,18,6,9,1,47,369,0
381,23,0,18,1,18,2,-281,374,1
381,24,1,19,1,18,0,-281,374,1
381,25,17,1,18,1,2,-281,372,1
381,26,2,18,1,18,2,-281,371,1
381,27,-1,-1,-1,-1,0,86,0,0
381,28,-1,-1,-1,-1,2,98,0,0
381,29,-1,-1,-1,-1,0,79,1,0
382,0,-1,-1,-1,-1,0,87,1,0
382,1,3,1,1,1,2,-282,370,1
382,2,0,1,1,1,1,-282,372,1
382,3,18,2,18,1,2,-282,372,1
382,4,-1,-1,-1,-1,0,84,0,0
382,5,19,1,18,1,2,-282,374,1
382,6,1,2,1,1,0,-282,372,1
382,7,-1,-1,-1,-1,0,89,0,0
382,8,-1,-1,-1,-1,1,77,1,0
382,9,-1,-1,-1,-1,1,82,1,0
382,10,-1,-1,-1,-1,0,90,0,0
382,11,1,1,15,13,2,46,369,0
382,12,1,17,1,18,2,-282,374,1
382,13,1,0,1,1,2,-282,373,1
382,14,5,1,1,1,0,-282,359,1
382,15,18,18,10,4,0,50,2,0
382,16,18,0,18,1,2,-282,374,1
382,17,-1,-1,-1,-1,1,93,0,0
382,18,4,1,1,1,2,-282,369,1
382,19,18,1,1,13,1,46,371,0
382,20,2,17,1,18,0,-282,360,1
382,21,2,1,1,1,2,-282,375,1
382,22,1,18,6,9,1,46,370,0
382,23,0,18,1,18,2,-282,375,1
382,24,1,19,1,18,0,-282,375,1
382,25,17,1,18,1,2,-282,373,1
382,26,2,18,1,18,2,-282,372,1
382,27,-1,-1,-1,-1,0,86,0,0
382,28,-1,-1,-1,-1,2,98,0,0
382,29,-1,-1,-1,-1,0,79,1,0
383,0,-1,-1,-1,-1,0,87,1,0
383,1,3,1,1,1,2,-283,371,1
383,2,0,1,1,1,1,-283,373,1
383,3,18,2,18,1,2,-283,373,1
383,4,-1,-1,-1,-1,0,84,0,0
383,5,19,1,18,1,2,-283,375,1
383,6,1,2,1,1,0,-283,373,1
383,7,-1,-1,-1,-1,0,89,0,0
383,8,-1,-1,-1,-1,1,77,1,0
383,9,-1,-1,-1,-1,1,82,1,0
383,10,-1,-1,-1,-1,0,90,0,0
383,11,1,1,15,13,2,45,370,0
383,12,1,17,1,18,2,-283,375,1
383,13,1,0,1,1,2,-283,374,1
383,14,5,1,1,1,0,-283,360,1
383,15,18,19,10,4,0,49,2,0
383,16,18,0,18,1,2,-283,375,1
383,17,-1,-1,-1,-1,1,93,0,0
383,18,4,1,1,1,2,-283,370,1
383,19,18,1,1,13,1,45,372,0
383,20,2,17,1,18,0,-283,361,1
383,21,2,1,1,1,2,-283,376,1
383,22,1,18,6,9,1,45,371,0
383,23,0,18,1,18,2,-283,376,1
383,24,1,19,1,18,0,-283,376,1
383,25,17,1,18,1,2,-283,374,1
383,26,2,18,1,18,2,-283,373,1
383,27,-1,-1,-1,-1,0,86,0,0
383,28,-1,-1,-1,-1,2,98,0,0
383,29,-1,-1,-1,-1,0,79,1,0
384,0,-1,-1,-1,-1,0,87,1,0
384,1,3,1,1,1,2,-284,372,1
384,2,0,1,1,1,1,-284,374,1
384,3,18,2,18,1,2,-284,374,1
384,4,-1,-1,-1,-1,0,84,0,0
384,5,19,1,18,1,2,-284,376,1
384,6,1,2,1,1,0,-284,374,1
384,7,-1,-1,-1,-1,0,89,0,0
384,8,-1,-1,-1,-1,1,77,1,0
384,9,-1,-1,-1,-1,1,82,1,0
384,10,-1,-1,-1,-1,0,90,0,0
384,11,1,1,15,13,2,44,371,0
384,12,1,17,1,18,2,-284,376,1
384,13,1,0,1,1,2,-284,375,1
384,14,5,1,1,1,0,-284,361,1
384,15,18,18,10,4,0,48,2,0
384,16,18,0,18,1,2,-284,376,1
384,17,-1,-1,-1,-1,1,93,0,0
384,18,4,1,1,1,2,-284,371,1
384,19,18,1,1,13,1,44,373,0
384,20,2,17,1,18,0,-284,362,1
384,21,2,1,1,1,2,-284,377,1
384,22,1,18,6,9,1,44,372,0
384,23,0,18,1,18,2,-284,377,1
384,24,1,19,1,18,0,-284,377,1
384,25,17,1,18,1,2,-284,375,1
384,26,2,18,1,18,2,-284,374,1
384,27,-1,-1,-1,-1,0,86,0,0
384,28,-1,-1,-1,-1,2,98,0,0
384,29,-1,-1,-1,-1,0,79,1,0
385,0,-1,-1,-1,-1,0,87,1,0
385,1,3,1,1,1,2,-285,373,1
385,2,0,1,1,1,1,-285,375,1
385,3,18,2,18,1,2,-285,375,1
385,4,-1,-1,-1,-1,0,84,0,0
385,5,19,1,18,1,2,-285,377,1
385,6,1,2,1,1,0,-285,375,1
385,7,-1,-1,-1,-1,0,89,0,0
385,8,-1,-1,-1,-1,1,77,1,0
385,9,-1,-1,-1,-1,1,82,1,0
385,10,-1,-1,-1,-1,0,90,0,0
385,11,1,1,15,13,2,43,372,0
385,12,1,17,1,18,2,-285,377,1
385,13,1,0,1,1,2,-285,376,1
385,14,5,1,1,1,0,-285,362,1
385,15,18,19,10,4,0,47,2,0
385,16,18,0,18,1,2,-285,377,1
385,17,-1,-1,-1,-1,1,93,0,0
385,18,4,1,1,1,2,-285,372,1
385,19,18,1,1,13,1,43,374,0
385,20,2,17,1,18,0,-285,363,1
385,21,2,1,1,1,2,-285,378,1
385,22,1,18,6,9,1,43,373,0
385,23,0,18,1,18,2,-285,378,1
385,24,1,19,1,18,0,-285,378,1
385,25,17,1,18,1,2,-285,376,1
385,26,2,18,1,18,2,-285,375,1
385,27,-1,-1,-1,-1,0,86,0,0
385,28,-1,-1,-1,-1,2,98,0,0
385,29,-1,-1,-1,-1,0,79,1,0
